Frame     E2E latency(ms)       
38        110 ms              
39        100 ms              
40        90 ms               
41        78 ms               
42        139 ms              
43        138 ms              
44        131 ms              
45        126 ms              
46        122 ms              
47        119 ms              
48        106 ms              
49        105 ms              
50        90 ms               
51        81 ms               
52        121 ms              
53        122 ms              
54        110 ms              
55        108 ms              
56        112 ms              
57        95 ms               
58        90 ms               
59        77 ms               
60        67 ms               
61        78 ms               
62        118 ms              
63        106 ms              
64        98 ms               
65        136 ms              
66        134 ms              
67        128 ms              
68        127 ms              
69        121 ms              
70        123 ms              
71        108 ms              
72        106 ms              
73        95 ms               
74        86 ms               
75        74 ms               
76        79 ms               
77        68 ms               
78        67 ms               
79        64 ms               
80        63 ms               
81        64 ms               
82        59 ms               
83        49 ms               
84        52 ms               
85        55 ms               
86        56 ms               
87        55 ms               
88        55 ms               
89        53 ms               
90        83 ms               
91        79 ms               
92        127 ms              
93        119 ms              
94        121 ms              
95        107 ms              
96        140 ms              
97        130 ms              
98        125 ms              
99        119 ms              
100       156 ms              
101       153 ms              
102       142 ms              
103       136 ms              
104       133 ms              
105       163 ms              
106       164 ms              
107       151 ms              
108       147 ms              
109       139 ms              
110       143 ms              
111       140 ms              
112       139 ms              
113       129 ms              
114       130 ms              
115       123 ms              
116       113 ms              
117       108 ms              
118       103 ms              
119       92 ms               
120       86 ms               
121       90 ms               
122       74 ms               
123       62 ms               
124       76 ms               
125       155 ms              
126       154 ms              
127       157 ms              
128       145 ms              
129       143 ms              
130       134 ms              
131       131 ms              
132       124 ms              
133       122 ms              
134       118 ms              
135       106 ms              
136       101 ms              
137       95 ms               
138       87 ms               
139       73 ms               
140       81 ms               
141       171 ms              
142       166 ms              
143       160 ms              
144       148 ms              
145       146 ms              
146       151 ms              
147       140 ms              
148       126 ms              
149       121 ms              
150       124 ms              
151       107 ms              
152       105 ms              
153       99 ms               
154       87 ms               
155       73 ms               
156       68 ms               
157       145 ms              
158       161 ms              
159       149 ms              
160       133 ms              
161       148 ms              
162       155 ms              
163       145 ms              
164       138 ms              
165       132 ms              
166       124 ms              
167       128 ms              
168       119 ms              
169       113 ms              
170       109 ms              
171       105 ms              
172       90 ms               
173       85 ms               
174       77 ms               
175       71 ms               
176       145 ms              
177       139 ms              
178       136 ms              
179       129 ms              
180       128 ms              
181       122 ms              
182       113 ms              
183       101 ms              
184       92 ms               
185       89 ms               
186       78 ms               
187       107 ms              
188       173 ms              
189       168 ms              
190       177 ms              
191       161 ms              
192       149 ms              
193       137 ms              
194       141 ms              
195       136 ms              
196       136 ms              
197       132 ms              
198       128 ms              
199       122 ms              
200       106 ms              
201       109 ms              
202       100 ms              
203       94 ms               
204       84 ms               
205       83 ms               
206       142 ms              
207       133 ms              
208       129 ms              
209       128 ms              
210       127 ms              
211       115 ms              
212       106 ms              
213       96 ms               
214       93 ms               
215       89 ms               
216       79 ms               
217       72 ms               
218       69 ms               
219       60 ms               
220       52 ms               
