Frame     E2E latency(ms)       
39        87 ms               
40        88 ms               
41        70 ms               
42        119 ms              
43        112 ms              
44        101 ms              
45        128 ms              
46        121 ms              
47        119 ms              
48        120 ms              
49        110 ms              
50        109 ms              
51        106 ms              
52        96 ms               
53        87 ms               
54        78 ms               
55        74 ms               
56        71 ms               
57        66 ms               
58        55 ms               
59        60 ms               
60        51 ms               
61        97 ms               
62        203 ms              
63        205 ms              
64        193 ms              
65        189 ms              
66        176 ms              
67        177 ms              
68        319 ms              
70        302 ms              
71        296 ms              
72        293 ms              
73        288 ms              
74        290 ms              
75        287 ms              
76        288 ms              
77        276 ms              
78        281 ms              
79        269 ms              
80        256 ms              
81        253 ms              
82        245 ms              
83        237 ms              
84        237 ms              
85        234 ms              
86        230 ms              
87        224 ms              
88        214 ms              
89        206 ms              
90        200 ms              
91        188 ms              
92        186 ms              
93        174 ms              
94        163 ms              
95        153 ms              
96        142 ms              
97        138 ms              
98        126 ms              
99        140 ms              
100       134 ms              
101       132 ms              
102       126 ms              
103       120 ms              
104       114 ms              
105       102 ms              
106       93 ms               
107       84 ms               
108       81 ms               
109       144 ms              
110       137 ms              
111       135 ms              
112       129 ms              
113       130 ms              
114       118 ms              
115       109 ms              
116       99 ms               
117       85 ms               
118       84 ms               
119       86 ms               
120       84 ms               
121       78 ms               
122       82 ms               
123       64 ms               
124       83 ms               
125       92 ms               
126       78 ms               
127       78 ms               
128       62 ms               
129       56 ms               
130       64 ms               
131       59 ms               
132       49 ms               
133       67 ms               
134       59 ms               
135       52 ms               
136       50 ms               
137       57 ms               
138       66 ms               
139       62 ms               
140       49 ms               
141       53 ms               
142       50 ms               
143       51 ms               
144       55 ms               
145       50 ms               
146       48 ms               
147       83 ms               
148       76 ms               
149       70 ms               
150       64 ms               
151       56 ms               
152       57 ms               
153       57 ms               
154       61 ms               
155       51 ms               
156       53 ms               
157       68 ms               
158       59 ms               
159       59 ms               
160       63 ms               
161       67 ms               
162       57 ms               
163       57 ms               
164       55 ms               
165       51 ms               
166       59 ms               
167       51 ms               
168       47 ms               
169       60 ms               
170       62 ms               
171       52 ms               
172       52 ms               
173       56 ms               
174       55 ms               
175       49 ms               
176       54 ms               
177       56 ms               
178       58 ms               
179       71 ms               
180       64 ms               
181       139 ms              
182       138 ms              
183       123 ms              
184       115 ms              
185       110 ms              
186       203 ms              
187       197 ms              
188       202 ms              
189       190 ms              
190       180 ms              
191       177 ms              
192       165 ms              
193       289 ms              
194       287 ms              
195       280 ms              
196       282 ms              
197       279 ms              
198       278 ms              
199       278 ms              
200       270 ms              
201       265 ms              
202       264 ms              
203       256 ms              
204       254 ms              
205       252 ms              
206       251 ms              
207       251 ms              
208       246 ms              
209       246 ms              
210       236 ms              
211       236 ms              
212       237 ms              
213       239 ms              
214       257 ms              
215       270 ms              
216       275 ms              
217       280 ms              
218       275 ms              
219       276 ms              
220       269 ms              
221       263 ms              
222       260 ms              
223       250 ms              
224       246 ms              
225       235 ms              
226       229 ms              
227       219 ms              
228       215 ms              
229       211 ms              
230       200 ms              
231       194 ms              
232       189 ms              
233       186 ms              
234       178 ms              
235       177 ms              
236       166 ms              
237       170 ms              
238       154 ms              
239       142 ms              
240       139 ms              
241       135 ms              
242       130 ms              
243       120 ms              
244       117 ms              
245       102 ms              
246       98 ms               
247       83 ms               
248       90 ms               
249       74 ms               
250       71 ms               
251       58 ms               
252       54 ms               
253       66 ms               
254       56 ms               
255       52 ms               
256       58 ms               
257       63 ms               
258       55 ms               
259       96 ms               
260       94 ms               
261       92 ms               
262       84 ms               
263       81 ms               
264       72 ms               
265       68 ms               
266       58 ms               
267       57 ms               
268       58 ms               
269       51 ms               
270       54 ms               
271       56 ms               
272       52 ms               
273       53 ms               
274       67 ms               
275       56 ms               
276       50 ms               
277       80 ms               
278       80 ms               
279       69 ms               
280       57 ms               
281       66 ms               
282       48 ms               
283       87 ms               
284       82 ms               
285       83 ms               
286       65 ms               
287       60 ms               
288       64 ms               
289       54 ms               
290       64 ms               
291       61 ms               
292       50 ms               
293       78 ms               
294       86 ms               
295       69 ms               
296       60 ms               
297       63 ms               
