Frame     E2E latency(ms)     
39        69 ms
40        80 ms
41        103 ms
42        107 ms
43        86 ms
44        80 ms
45        72 ms
46        69 ms
47        58 ms
48        71 ms
49        68 ms
50        58 ms
51        78 ms
52        70 ms
53        61 ms
54        68 ms
55        87 ms
56        80 ms
57        83 ms
58        84 ms
59        73 ms
60        64 ms
61        92 ms
62        78 ms
63        71 ms
64        79 ms
65        92 ms
66        95 ms
67        85 ms
68        81 ms
69        72 ms
70        85 ms
71        79 ms
72        71 ms
73        71 ms
74        69 ms
75        72 ms
76        87 ms
77        79 ms
78        102 ms
79        89 ms
80        78 ms
81        76 ms
82        81 ms
83        72 ms
84        64 ms
85        83 ms
86        76 ms
87        79 ms
88        73 ms
89        67 ms
90        73 ms
91        74 ms
92        96 ms
93        93 ms
94        79 ms
95        71 ms
96        63 ms
97        75 ms
98        73 ms
99        68 ms
100       61 ms
101       74 ms
102       73 ms
103       70 ms
104       72 ms
105       78 ms
106       87 ms
107       84 ms
108       70 ms
109       85 ms
110       77 ms
111       63 ms
112       63 ms
113       57 ms
114       76 ms
115       73 ms
116       60 ms
117       62 ms
118       71 ms
119       66 ms
120       76 ms
121       81 ms
122       70 ms
123       65 ms
124       79 ms
125       82 ms
126       75 ms
127       74 ms
128       63 ms
129       71 ms
130       72 ms
131       136 ms
132       133 ms
133       135 ms
134       127 ms
135       114 ms
136       119 ms
137       113 ms
138       104 ms
139       93 ms
140       87 ms
141       81 ms
142       68 ms
143       89 ms
144       85 ms
145       89 ms
146       80 ms
147       77 ms
148       138 ms
149       140 ms
150       135 ms
151       128 ms
152       121 ms
153       110 ms
154       111 ms
155       103 ms
156       92 ms
157       85 ms
158       80 ms
159       75 ms
160       78 ms
161       72 ms
162       62 ms
163       65 ms
164       59 ms
165       73 ms
166       64 ms
167       59 ms
168       62 ms
169       72 ms
170       62 ms
171       79 ms
172       76 ms
173       68 ms
174       61 ms
175       86 ms
176       75 ms
177       73 ms
178       65 ms
179       61 ms
180       84 ms
181       80 ms
182       80 ms
183       65 ms
184       72 ms
185       60 ms
186       61 ms
187       58 ms
188       97 ms
189       90 ms
190       81 ms
191       75 ms
192       73 ms
193       88 ms
194       74 ms
195       74 ms
196       83 ms
197       75 ms
198       86 ms
199       76 ms
200       77 ms
201       61 ms
202       68 ms
203       57 ms
204       124 ms
